id,course_id,skill_level,skill_level_jp,purpose,purpose_jp,learn_info,learn_info_jp,outcome,outcome_jp,price,price_jp,price_hk,price_in_points,created_at,updated_at
52,13,Expert,専門家,"Develop expert-level ability to establish distinctive plating directions and create sophisticated food presentations that support a dish, menu, or culinary brand. The level focuses on creative leadership, precision, consistency, visual storytelling, and high-level decisions about food presentation.",独特のめっき方向を確立し、料理、メニュー、または料理のブランドをサポートする洗練された食品プレゼンテーションを作成するための専門家レベ このレベルでは、創造的なリーダーシップ、精度、一貫性、視覚的なストーリーテリング、食品プレゼンテーションに関する高レベルの決定に焦点を当てています。,"Learn expert-level food presentation and plating through original plating directions, advanced composition, visual storytelling, consistency, and creative leadership. Learners study how to establish a distinctive presentation style that supports a dish, menu, restaurant, event, or culinary brand. The level focuses on detailed decisions about plate shape, food placement, color, texture, height, negative space, garnishing, and overall visual balance. Learners develop complete plating concepts and refine them through repeated testing and evaluation. Expert projects require the ability to balance creative presentation with practicality, serving requirements, food quality, and consistency. The focus is on developing professional-level judgment and the ability to create sophisticated food presentations that are visually strong while remaining connected to the identity and purpose of the food.",,"Learners will be able to establish sophisticated plating directions with strong visual identity, creative decision-making, precision, consistency, practicality, and connection to the dish or culinary concept.",学習者は、強い視覚的アイデンティティ、創造的な意思決定、精度、一貫性、実用性、料理や料理のコンセプトとのつながりを持つ洗練されためっきの方向性を確立することができます。,995,995,995,995,NULL,NULL
53,14,Beginner,ビギナー,"Understand the basic principles of food photography, including lighting, composition, camera angles, backgrounds, styling, focus, and simple editing. The level introduces learners to practical methods for creating clear and attractive food photographs using suitable equipment and simple setups.",照明、構図、カメラアングル、背景、スタイリング、フォーカス、簡単な編集など、食品写真の基本原則を理解します。 このレベルでは、適切な機器と簡単なセットアップを使用して、明確で魅力的な食品写真を作成するための実践的な方法を学習者に紹介します。,"Learn the basic principles of food photography, including lighting, composition, camera angles, focus, backgrounds, styling, and simple editing. Learners study how light and arrangement affect the appearance of food and how to create a simple setup for photographing dishes. The level introduces basic equipment, natural and artificial light, simple backgrounds, framing, and ways to keep the main food subject clear. Learners also explore basic styling techniques such as selecting plates, arranging ingredients, and removing distracting elements. Simple editing methods are introduced to improve brightness, contrast, cropping, and overall presentation. Practical exercises help learners create clear food photographs using a camera or suitable everyday device while building an understanding of the visual qualities that make food images useful and attractive.",,"Learners will be able to create basic food photographs using suitable lighting, composition, camera angles, backgrounds, styling, focus, and simple editing techniques.",学習者は、適切な照明、構図、カメラアングル、背景、スタイリング、フォーカス、簡単な編集技術を使用して、基本的な食品写真を作成することができます。,219,219,219,219,NULL,NULL
54,14,Intermediate,中級,"Develop the ability to create consistent food photographs for menus, websites, social media, and other digital platforms by controlling lighting, composition, styling, camera position, and basic editing. Learners begin planning shoots and making independent visual decisions.",照明、構図、スタイリング、カメラの位置、基本的な編集を制御することにより、メニュー、ウェブサイト、ソーシャルメディア、およびその他のデジタルプラッ 学習者はシュートを計画し、独立した視覚的な意思決定を行い始めます。,"Learn how to create consistent food photographs for menus, websites, social media, publications, advertising, and other digital platforms. Learners study lighting control, camera position, composition, styling, backgrounds, color, focus, and basic editing in greater detail. The level introduces methods for planning a food photography shoot, preparing dishes, selecting props, and creating a suitable visual setting. Learners practice working with different types of food and explore how changes in light and angle can affect texture, color, and shape. They also study how to select and edit images so that a complete set has a consistent appearance. The focus is on developing practical photography skills and producing clear, attractive visual content for different food-related projects.",,"Learners will be able to produce consistent food photographs for menus, websites, social media, and digital platforms using controlled lighting, styling, composition, and basic editing.",学習者は、制御された照明、スタイリング、構成、および基本的な編集を使用して、メニュー、ウェブサイト、ソーシャルメディア、およびデジタルプラットフォーム用の一貫した食品写真を作成することができます。,403,403,403,403,NULL,NULL
55,14,Advanced,アドバンスド,"Build advanced food photography skills through more controlled lighting, detailed styling, composition, color management, image selection, and editing. The level focuses on creating polished visual content for professional food, hospitality, advertising, publishing, and commercial projects.",より制御された照明、詳細なスタイリング、構成、カラー管理、画像選択、編集を通じて、高度な食品写真のスキルを構築します。 レベルは、プロの食べ物、おもてなし、広告、出版、および商業プロジェクトのための洗練された視覚的なコンテンツの作成に焦点を当てています。,"Learn advanced food photography and visual content creation through controlled lighting, detailed food styling, composition, color, camera technique, image selection, and editing. Learners study how to create polished photographs that communicate the quality, texture, atmosphere, and identity of food. The level focuses on more complex lighting setups, styling decisions, backgrounds, props, camera angles, and visual consistency across a complete series. Learners also explore how photography can support restaurant branding, product campaigns, editorial content, menus, advertising, and digital media. Advanced projects require learners to plan and execute complete shoots, select the strongest images, and refine them through editing. The focus is on developing professional visual quality while maintaining a natural and believable presentation of the food.",,"Learners will be able to produce polished food photography using advanced lighting, detailed styling, composition, color, image selection, editing, and consistent visual direction.",学習者は、高度な照明、詳細なスタイリング、構成、色、画像の選択、編集、一貫した視覚的方向性を使用して、洗練された食品写真を生成することができます。,707,707,707,707,NULL,NULL
56,14,Expert,専門家,"Develop expert-level ability to direct complete food photography and visual content projects with a strong and consistent visual identity. The level focuses on advanced styling, lighting, creative direction, production planning, image editing, and professional visual communication.",強力で一貫した視覚的アイデンティティを持つ完全な食品写真や視覚コンテンツプロジェクトを指示する専門家レベルの能力を開発します。 レベルは、高度なスタイリング、照明、クリエイティブディレクション、生産計画、画像編集、およびプロのビジュアルコミュニケーショ,"Learn expert-level food photography and visual content direction through advanced lighting, styling, composition, production planning, creative direction, editing, and visual identity. Learners study how to develop a complete photographic direction for restaurants, food brands, publications, campaigns, menus, or digital platforms. The level focuses on establishing consistent visual language across multiple images while adapting the approach to different dishes, products, settings, and communication goals. Learners develop detailed shoot plans, coordinate styling and visual elements, make high-level decisions about lighting and composition, and refine final images through careful editing. Expert projects focus on independent creative direction, problem-solving during production, quality control, and the ability to produce sophisticated food imagery that communicates a clear brand or project identity.",,"Learners will be able to direct complete food photography projects with advanced styling, lighting, production planning, editing, creative direction, quality control, and a consistent visual identity.",学習者は、高度なスタイリング、照明、生産計画、編集、クリエイティブディレクション、品質管理、一貫した視覚的アイデンティティを備えた完全な食品写真プロジェクトを指示することができます。,1082,1082,1082,1082,NULL,NULL
57,15,Beginner,ビギナー,"Understand the basic process of developing food products and menus, including customer needs, ingredients, dish selection, portions, pricing, presentation, and menu structure. The level introduces learners to the main decisions involved in turning a food idea into a practical offering.",顧客のニーズ、食材、料理の選択、部分、価格設定、プレゼンテーション、メニュー構造など、食品やメニューを開発する基本的なプロセスを理解します。 このレベルでは、食品のアイデアを実用的な製品に変えることに関わる主な決定を学習者に紹介します。,"Learn the basic process of developing food products and menus, including customer needs, ingredients, dish selection, portions, pricing, presentation, menu structure, and consistency. Learners study how a simple food idea can be organized into a practical product or menu offering. The level introduces basic considerations such as target customers, ingredient availability, preparation time, serving size, and overall presentation. Learners explore how individual dishes can work together within a menu and how choices about ingredients and portions can affect cost and practicality. Simple exercises help learners develop basic menu ideas and organize dishes in a clear format. The focus is on understanding the main decisions involved in turning a food concept into a useful and realistic offering.",,"Learners will be able to develop simple food product and menu ideas by considering ingredients, customers, portions, pricing, presentation, menu structure, and practical requirements.",学習者は、食材、顧客、部分、価格設定、プレゼンテーション、メニュー構造、および実用的な要件を考慮することにより、簡単な食品やメニューのアイデアを開発,253,253,253,253,NULL,NULL
58,15,Intermediate,中級,"Develop the ability to plan organized menus and food products by considering target customers, ingredients, portions, pricing, quality, presentation, and consistency. Learners begin making practical decisions about how individual dishes can work together as part of a complete offering.",ターゲット顧客、原料、部分、価格設定、質、提示および一貫性を考慮することによって組織化されたメニューおよび食料品を計画する機能を開発しなさい。 学習者は、個々の料理が完全な提供の一部としてどのように一緒に働くことができるかについて実践的な決定を下し始めます。,"Learn how to develop organized food products and menus by considering target customers, ingredients, portions, pricing, preparation, presentation, quality, and consistency. Learners study how different dishes can be combined into a complete menu with a clear purpose and suitable balance. The level introduces more detailed product planning and encourages learners to compare options based on cost, availability, preparation requirements, customer preferences, and visual presentation. Learners also explore how menus can be adapted for different audiences, occasions, and food concepts. Practical projects involve creating menu structures, developing dish ideas, estimating basic requirements, and presenting the final concept clearly. The focus is on making practical decisions and building food products or menus that are organized, appealing, and realistic to produce.",,"Learners will be able to create organized food products and menus based on customer needs, ingredients, portions, pricing, preparation, quality, presentation, and consistency.",学習者は、顧客のニーズ、食材、部分、価格設定、準備、品質、プレゼンテーション、一貫性に基づいて、組織化された食品やメニューを作成することができます。,489,489,489,489,NULL,NULL
59,15,Advanced,アドバンスド,"Build advanced skills in developing food products and menus for specific audiences and concepts while balancing quality, cost, presentation, practicality, consistency, and customer expectations. The level focuses on refining concepts and making informed product and menu decisions.",品質、コスト、プレゼンテーション、実用性、一貫性、および顧客の期待のバランスをとりながら、特定の視聴者や概念のための食品やメニューを開発する上での高度なスキルを構築します。 このレベルでは、コンセプトを洗練し、情報に基づいた製品とメニューの決定を行うことに焦点を当てています。,"Learn advanced food product and menu development through detailed concept planning, customer research, ingredient selection, product consistency, pricing, presentation, quality, and operational considerations. Learners study how to develop several dishes or products as part of a connected concept while maintaining a clear identity. The level focuses on balancing creative ideas with practical requirements such as preparation time, ingredient availability, cost, portion size, production methods, and customer expectations. Learners also explore how menu structure and product presentation can influence the overall customer experience. Advanced projects require learners to develop and refine complete food concepts and justify their decisions using research and practical considerations. The focus is on creating well-organized products and menus that can work effectively within more demanding culinary or hospitality settings.",,"Learners will be able to develop complete food products and menus while balancing customer expectations, quality, cost, preparation, presentation, consistency, and commercial requirements.",学習者は、顧客の期待、品質、コスト、準備、プレゼンテーション、一貫性、および商業要件のバランスをとりながら、完全な食品やメニューを開発することがで,766,766,766,766,NULL,NULL
60,15,Expert,専門家,"Develop expert-level ability to lead complex food product and menu development projects from initial concept through refinement and final presentation. The level focuses on strategic planning, product identity, menu structure, quality control, customer needs, commercial considerations, and high-level culinary decision-making.",複雑な食品やメニューの開発プロジェクトを最初のコンセプトから洗練、最終プレゼンテーションまでリードする専門家レベルの能力を開発します。 レベルは、戦略計画、製品のアイデンティティ、メニュー構造、品質管理、顧客のニーズ、商業的考慮事項、および高レベルの料理の意思決定に焦点を当てています。,"Learn expert-level food product and menu development through strategic planning, product identity, menu architecture, customer research, quality control, pricing, presentation, and commercial considerations. Learners study how to lead complex food concepts from initial research through development, testing, refinement, and final presentation. The level focuses on making high-level decisions about product range, ingredient strategy, menu structure, target audience, consistency, cost, preparation, and customer experience. Learners develop original concepts and evaluate how each component supports the overall purpose of the product or menu. Expert projects require independent research, testing, refinement, and professional documentation. The focus is on developing strong culinary concepts that are practical to produce, clearly positioned, visually consistent, and capable of meeting specific customer and business requirements.",,"Learners will be able to lead complex food product and menu development projects through research, planning, testing, refinement, quality control, customer requirements, and commercial decision-making.",学習者は、研究、計画、テスト、改良、品質管理、顧客要件、および商業的意思決定を通じて、複雑な食品およびメニュー開発プロジェクトをリードすることがで,958,958,958,958,NULL,NULL
61,16,Beginner,ビギナー,"Understand the basic principles of digital illustration, including drawing tools, line, shape, color, composition, layers, brushes, references, and simple digital workflows. The level introduces learners to the main tools and methods needed to create and organize basic digital artwork.",描画ツール、線、形、色、構図、レイヤー、ブラシ、参照、シンプルなデジタルワークフローなど、デジタルイラストの基本原則を理解します。 レベルは、基本的なデジタルアートワークを作成し、整理するために必要な主なツールや方法に学習者を紹介します。,"Learn the basic foundations of digital illustration and visual development, including drawing tools, line, shape, color, composition, layers, brushes, references, and simple digital workflows. Learners study how to begin an illustration from an idea or reference and develop it through basic sketches and refinement. The level introduces common digital drawing methods and explains how layers, brushes, selections, and color tools can support the creative process. Learners also explore simple composition and color choices while learning how to keep digital files organized. Practice exercises help learners create basic illustrations and understand the steps from rough idea to finished image. The focus is on building confidence with digital tools and developing a simple, organized workflow for creating visual artwork.",,"Learners will be able to create basic digital illustrations using drawing tools, line, shape, color, composition, layers, brushes, references, and simple digital workflows.",学習者は、描画ツール、線、形、色、構成、レイヤー、ブラシ、参照、および簡単なデジタルワークフローを使用して、基本的なデジタルイラストを作成できます。,194,194,194,194,NULL,NULL
62,16,Intermediate,中級,"Develop the ability to create complete digital illustrations by applying drawing, composition, color, layering, references, and digital editing techniques. Learners begin developing an organized workflow from initial sketches through refinement and final artwork.",描画、構図、色、レイヤー、参照、およびデジタル編集技術を適用することにより、完全なデジタルイラストを作成する能力を開発します。 学習者は、最初のスケッチから洗練と最終的なアートワークまで、組織化されたワークフローの開発を開始します。,"Learn how to develop complete digital illustrations from initial ideas through sketches, refinement, color, detailing, and final presentation. Learners study composition, shape, line, color relationships, visual references, layers, brushes, and digital editing techniques in greater detail. The level focuses on creating stronger visual structure and making independent decisions about style, color, and composition. Learners practice developing illustrations for different uses such as publishing, branding, portfolios, online content, and creative projects. They also explore how to revise artwork efficiently and maintain organized digital files throughout the process. Practical projects help learners move beyond basic tool use and develop a consistent workflow that supports clear, polished, and purposeful digital illustrations.",,"Learners will be able to develop complete digital illustrations using stronger composition, drawing, color, references, layers, editing techniques, and an organized creative workflow.",学習者は、より強力な構成、描画、色、参照、レイヤー、編集技術、組織化された創造的なワークフローを使用して、完全なデジタルイラストを開発することができます。,426,426,426,426,NULL,NULL
63,16,Advanced,アドバンスド,"Build advanced digital illustration skills through more complex compositions, detailed drawing, color development, visual consistency, digital techniques, and project-based work. The level focuses on producing refined illustrations for professional and creative applications while improving workflow and decision-making.",の構築先端のデジタルイラスト技術を通じてより複雑な組成を詳細に描画色成と整合性の、デジタル技術、プロジェクトです。 のレベルを製造洗練されたイラストが、創造的応用をワークフロー改善と意思決定,"Learn advanced digital illustration and visual development through complex compositions, detailed drawing, color development, visual research, digital techniques, and project-based workflows. Learners study how to develop stronger visual concepts and refine artwork through multiple stages while maintaining consistency across a complete project. The level introduces more detailed character, object, environment, or editorial illustration depending on the project and explores how composition, lighting, color, texture, and visual hierarchy can support communication. Learners also work with more complex digital files and develop efficient methods for revisions and final preparation. Advanced projects focus on producing refined illustrations for professional applications while improving creative decision-making, visual problem-solving, and the ability to maintain quality throughout the entire development process.",,"Learners will be able to produce refined digital illustrations using complex compositions, detailed drawing, visual research, color development, digital techniques, and project-based workflows.",学習者は、複雑な構図、詳細な描画、視覚的な研究、色の開発、デジタル技術、およびプロジェクトベースのワークフローを使用して、洗練されたデジタルイラストを生成することができるようになります。,681,681,681,681,NULL,NULL
64,16,Expert,専門家,"Develop expert-level ability to establish a distinctive digital illustration approach and lead complex visual development projects. The level focuses on advanced technique, creative direction, visual problem-solving, professional workflow, consistency, and developing a recognizable personal style.",独特のデジタルイラストアプローチを確立し、複雑な視覚開発プロジェクトをリードする専門家レベルの能力を開発します。 レベルは、高度な技術、創造的な方向性、視覚的な問題解決、プロのワークフロー、一貫性、および認識可能な個人的なスタイルの開発に焦点を当てています。,"Learn expert-level digital illustration and visual development through original visual direction, advanced technique, creative problem-solving, and development of a recognizable artistic approach. Learners study how to establish a strong visual language across complex illustration projects while maintaining consistency in composition, color, line, texture, and overall presentation. The level focuses on developing original concepts from research, directing visual development, refining detailed artwork, and making high-level decisions about style and communication. Learners work on complete projects that may support publishing, branding, campaigns, portfolios, entertainment, or other professional applications. Expert work also includes advanced file organization, revision methods, presentation, and quality control. The focus is on creating sophisticated digital artwork with clear creative intent and a strong individual visual identity.",,"Learners will be able to develop sophisticated digital artwork with original visual direction, advanced techniques, creative problem-solving, consistent style, professional workflows, and a recognizable artistic approach.",学習者は、オリジナルの視覚的な方向性、高度な技術、創造的な問題解決、一貫したスタイル、プロのワークフロー、認識可能な芸術的アプローチを備えた洗練されたデジタルアートワークを開発することができます。,1041,1041,1041,1041,NULL,NULL
65,17,Beginner,ビギナー,"Understand the basic principles of editorial and commercial illustration, including visual briefs, research, composition, color, style, and communication. The level introduces learners to how illustrations are created for magazines, books, advertising, packaging, websites, and other professional uses while helping them understand the difference between editorial and commercial requirements.",ビジュアルブリーフ、研究、構成、色、スタイル、コミュニケーションなど、編集および商業イラストの基本原則を理解します。 このレベルでは、雑誌、書籍、広告、包装、ウェブサイト、およびその他の専門的な用途のためにイラストがどのように作成されるかを学習者に紹介し、編集と商業の要件の違いを理解するのに役立ちます。,"Learn the basic principles of editorial and commercial illustration, including visual briefs, research, composition, color, style, and communication. Learners study how illustrations are created for magazines, books, websites, advertising, packaging, and other professional uses. The level introduces the difference between editorial and commercial illustration and explains how the purpose, audience, and message can influence an illustration. Learners explore simple methods for understanding a brief, collecting references, developing visual ideas, and preparing a clear composition. Basic techniques for line, shape, color, and visual hierarchy are also introduced. Practice exercises help learners create simple illustrations based on specific subjects or requirements while learning how to communicate an idea clearly through images.",,"Learners will be able to create simple botanical illustrations by observing plant forms, proportions, structures, lines, textures, light, color, and natural details with suitable materials.",学習者は、植物の形、プロポーション、構造、線、テクスチャ、光、色、および適切な材料で自然な細部を観察することによって、簡単な植物のイラストを作成す,271,271,271,271,NULL,NULL
66,17,Intermediate,中級,"Develop the ability to create illustrations based on specific briefs, audiences, subjects, and communication goals. Learners begin developing stronger concepts, choosing suitable visual styles, organizing compositions, and preparing artwork for different editorial and commercial formats.",特定のブリーフ、観客、主題、およびコミュニケーションの目標に基づいてイラストを作成する能力を開発します。 学習者はより強い概念を開発し、適した視覚様式を選び、構成を組織し、異なった編集および商業フォーマットのためのアートワークを準備し始める。,"Learn how to develop editorial and commercial illustrations from a specific brief through research, concept development, composition, color, style, and final artwork. Learners study how to adapt an illustration to different audiences, subjects, formats, and communication goals. The level introduces more detailed visual research, mood boards, sketch development, image composition, and the relationship between illustration and written content. Learners practice creating artwork for different applications such as magazine articles, books, advertising, packaging, websites, and promotional materials. They also explore how to maintain a consistent visual style across a small series of illustrations. Practical projects help learners improve their ability to interpret requirements, develop suitable concepts, revise artwork, and prepare clear illustrations for professional creative use.",,"Learners will be able to produce detailed botanical illustrations with improved observation, accurate proportions, plant structures, textures, color variations, composition, and careful rendering of natural subjects.",学習者は、改善された観察、正確なプロポーション、植物の構造、テクスチャ、カラーバリエーション、組成、および自然な被写体の慎重なレンダリングと詳細な,357,357,357,357,NULL,NULL
67,17,Advanced,アドバンスド,"Build advanced skills in developing professional illustration concepts that combine strong visual ideas with clear communication, consistent style, composition, color, and technical requirements. The level focuses on handling more complex briefs and creating refined artwork for demanding creative projects.",明確なコミュニケーション、一貫した様式、構成、色および技術的要求と強い視覚考えを結合する専門の実例の概念の開発の高度の技術を造りなさい。 レベルは、より複雑なブリーフを処理し、創造的なプロジェクトを要求するための洗練されたアートワークを作成することに焦点を当てています。,"Learn advanced editorial and commercial illustration through complex briefs, detailed visual research, concept development, composition, color systems, style direction, and professional presentation. Learners study how to create illustrations that communicate specific messages while meeting technical, audience, brand, and publication requirements. The level explores how illustration can work with typography, photography, written content, packaging, advertising layouts, and other visual elements. Learners develop more complex projects and practice creating multiple illustrations with a consistent visual identity. They also study revision, feedback, artwork preparation, and adapting concepts for different formats. Advanced projects focus on solving visual communication problems, developing original concepts, and producing refined illustrations that can meet the expectations of professional editorial and commercial creative work.",,"Learners will be able to create refined botanical artwork showing complex plant structures, accurate details, natural textures, balanced compositions, controlled color, and professional-level observational accuracy.",学習者は、複雑な植物構造、正確な詳細、自然な質感、バランスの取れた組成、制御された色、および専門家レベルの観察精度を示す洗練された植物のアートワークを作成することができます。,745,745,745,745,NULL,NULL
68,17,Expert,専門家,"Develop expert-level ability to establish original illustration directions and lead complex editorial or commercial illustration projects from concept to final delivery. The level focuses on creative decision-making, visual identity, client requirements, professional communication, and developing distinctive illustration solutions.",元のイラストの方向性を確立し、コンセプトから最終的な配信に複雑な編集や商業イラストプロジェクトをリードする専門家レベルの能力を開発 レベルは創造的な意思決定、視覚アイデンティティ、顧客の条件、専門コミュニケーション、および特有な実例の解決を開発することに焦点を合わせる。,"Learn expert-level editorial and commercial illustration through original visual direction, complex briefs, creative research, professional communication, and complete project development. Learners study how to establish a distinctive illustration approach while responding accurately to the needs of publications, brands, campaigns, products, and audiences. The level focuses on creative leadership, concept development, visual identity, art direction, series development, and high-level decision-making. Learners work with demanding projects that may require multiple illustrations, different formats, and close coordination with written or brand content. Expert work also includes managing revisions, maintaining consistency, preparing final artwork, and presenting creative reasoning. The focus is on developing sophisticated illustration solutions that combine strong artistic direction with clear communication and professional project requirements.",,"Learners will be able to develop sophisticated botanical illustration projects with advanced observation, detailed research, artistic interpretation, distinctive visual choices, and professional presentation for publications or exhibitions.",学習者は、高度な観察、詳細な研究、芸術的解釈、独特の視覚的な選択肢、出版物や展示会のための専門的なプレゼンテーションで洗練された植物のイラ,1018,1018,1018,1018,NULL,NULL
69,18,Beginner,ビギナー,"Understand the basic principles of botanical and nature illustration, including observation, proportion, structure, shape, line, texture, light, and color. The level introduces learners to careful observation of plants and natural subjects and helps them understand how natural forms can be represented accurately through drawing.",観察、割合、構造、形状、線、テクスチャ、光、色など、植物や自然のイラストの基本原則を理解します。 レベルは、植物や自然の科目の慎重な観察に学習者を紹介し、彼らは自然の形が描画を通じて正確に表現することができる方法を理解するのに役立ち,"Learn the basic principles of botanical and nature illustration through careful observation of plants, flowers, leaves, trees, and other natural subjects. Learners study basic shape, proportion, structure, line, texture, light, and simple color techniques. The level introduces methods for observing natural forms and recording important details before beginning an illustration. Learners explore how different parts of a plant are connected and how their proportions can be represented accurately. Basic drawing exercises help learners practice outlines, simple shading, textures, and color relationships. The lessons also introduce suitable drawing materials and simple ways to organize reference studies. The focus is on developing observation skills and building a foundation for creating clear and detailed illustrations of natural subjects.",,"Learners will be able to create basic concept art using research, sketches, characters, environments, objects, composition, mood, color, and simple visual storytelling techniques.",学習者は、研究、スケッチ、文字、環境、オブジェクト、組成物、気分、色、および単純な視覚的なストーリーテリング技術を使用して基本的なコンセプトアートを作成することができるようになります。,232,232,232,232,NULL,NULL
70,18,Intermediate,中級,"Develop the ability to create more detailed botanical and nature illustrations by improving observation, proportion, structure, texture, line quality, and color. Learners begin working with different natural subjects and applying their skills to organized illustration projects.",開発の能力をより詳細な植物や自然をイラストの向上による観察比率を、構造、質感、品質、およびカラーです。 学習者の働き始める異なる自然科目およびそのスキルにイラスト。,"Learn how to create more detailed botanical and nature illustrations by improving observation, proportion, structure, texture, line quality, shading, and color. Learners study how to examine natural subjects closely and translate their visible characteristics into organized artwork. The level introduces more detailed plant structures, overlapping forms, surface textures, light conditions, and color variations. Learners practice drawing flowers, leaves, stems, branches, and other natural subjects from direct observation or reliable references. They also explore composition and how several natural elements can be arranged within one illustration. Practical projects help learners develop accuracy and patience while improving their ability to create finished botanical and nature artwork for personal projects, educational materials, publications, prints, and other visual applications.",,"Learners will be able to develop organized concept art from ideas and references, creating character, environment, and object variations with stronger composition, lighting, mood, and visual consistency.",学習者は、より強い組成、照明、気分、および視覚的な一貫性を持つ文字、環境、およびオブジェクトのバリエーションを作成し、アイデアや参照から組織化されたコンセプトアートを開発することができるようになります。,474,474,474,474,NULL,NULL
71,18,Advanced,アドバンスド,"Build advanced skills in producing detailed and visually refined botanical and nature artwork while handling complex plant structures, textures, compositions, and color relationships. The level focuses on accuracy, consistency, detailed observation, and preparing artwork for professional or published applications.",構築技術の製造を詳細に視覚的に洗練された植物と自然の作品を扱いながら複雑な工場構造物の質感と固体との相互作用の物理と色。 レベルは、精度、一貫性、詳細な観察、およびプロまたは公開されたアプリケーションのためのアートワークの準備に焦点を当てています。,"Learn advanced botanical and nature illustration through detailed observation, complex plant structures, accurate proportions, natural textures, color relationships, composition, and refined rendering. Learners study how to represent intricate natural subjects while maintaining clarity and visual balance. The level explores more complex arrangements, overlapping forms, fine details, light and shadow, and the relationship between individual plant elements and the complete composition. Learners also examine how botanical and nature illustrations can be prepared for books, educational materials, exhibitions, prints, product design, and other professional uses. Advanced projects require careful reference research, detailed drawing, controlled color, and consistent visual treatment. The focus is on producing refined artwork that combines observational accuracy with strong composition and clear visual communication.",,"Learners will be able to produce complex concept art projects involving characters, environments, world-building, lighting, composition, visual continuity, and detailed problem-solving for visual development.",学習者は、文字、環境、世界構築、照明、構成、視覚的な継続性、および視覚開発のための詳細な問題解決を含む複雑なコンセプトアートプロジェクトを生成することができるようになります。,798,798,798,798,NULL,NULL
72,18,Expert,専門家,"Develop expert-level ability to create highly detailed botanical and nature illustrations with a distinctive artistic approach while maintaining strong observation and accuracy. The level focuses on advanced interpretation, visual research, technical refinement, personal style, and professional-quality nature illustration.",強い観察と正確さを維持しながら、独特の芸術的アプローチで非常に詳細な植物や自然のイラストを作成する専門家レベルの能力を開発します。 レベルは、高度な解釈、視覚的な研究、技術的な洗練、個人的なスタイル、およびプロ品質の自然のイラストに焦点を当てています。,"Learn expert-level botanical and nature illustration through detailed natural observation, advanced interpretation, research, technical refinement, and development of a distinctive artistic approach. Learners study how to handle highly complex subjects while maintaining accuracy, structure, proportion, texture, color, and visual clarity. The level explores how scientific or observational information can be combined with artistic decisions without losing the essential characteristics of the natural subject. Learners develop complete illustration projects and make independent choices about composition, materials, technique, color, and presentation. Expert projects may include detailed botanical plates, nature collections, publications, exhibitions, or specialized creative work. The focus is on producing sophisticated and original botanical illustrations with strong technical control, careful observation, professional presentation, and a recognizable personal approach.",,"Learners will be able to establish original visual worlds and lead complex concept development through advanced research, creative direction, consistent visual language, storytelling, and professional applications.",学習者は、高度な研究、創造的な方向性、一貫した視覚言語、ストーリーテリング、および専門的なアプリケーションを通じて、オリジナルの視覚世界を確立し、複雑な概念開発をリードすることができるようになります。,1076,1076,1076,1076,NULL,NULL
73,19,Beginner,ビギナー,"Understand the basic principles of concept art and visual storytelling, including research, sketches, characters, environments, objects, composition, mood, and visual ideas. The level introduces learners to how simple concepts can be developed into clear images that communicate a subject, setting, or story.",研究、スケッチ、キャラクター、環境、オブジェクト、構成、気分、視覚的なアイデアなど、コンセプトアートと視覚的なストーリーテリングの基本原則を理解します。 このレベルでは、単純な概念をどのようにして主題、設定、または物語を伝える明確な画像に発展させることができるかを学習者に紹介します。,"Learn the basic principles of concept art and visual storytelling, including visual research, sketches, characters, environments, objects, composition, mood, and simple storytelling methods. Learners study how a basic idea can be turned into an image that communicates a person, place, object, or situation. The level introduces simple character and environment concepts and explains how shape, color, lighting, and composition can help communicate mood and meaning. Learners practice creating rough sketches and exploring several visual possibilities before choosing a final direction. Basic storytelling through images is also introduced so learners can understand how separate visual elements can work together. The focus is on developing creative observation and learning how to turn simple ideas into understandable visual concepts.",,"Learners will be able to create basic contemporary drawings and paintings using observation, proportion, line, shape, tone, color, composition, texture, and suitable traditional or mixed materials.",学習者は、観察、比率、線、形、色調、色、構成、質感、および適切な伝統的または混合された材料を使用して、基本的な現代の図面や絵画を作成することができます。,159,159,159,159,NULL,NULL
