id,course_id,skill_level,skill_level_jp,purpose,purpose_jp,learn_info,learn_info_jp,outcome,outcome_jp,price,price_jp,price_hk,price_in_points,created_at,updated_at
70,18,Intermediate,中級,"Improve Japanese communication by practicing longer conversations, expanded vocabulary, useful grammar patterns, listening skills, and natural expressions for different everyday situations.",より長い会話、語彙の拡大、有用な文法パターン、リスニングスキル、さまざまな日常の状況のための自然な表現を練習することにより、日本語のコミュ,"Learn how to compare destinations, manage travel budgets, choose transportation and accommodation, organize itineraries, prepare for trips, and adjust plans to practical needs.",目的地を比較し、旅行予算を管理し、交通機関と宿泊施設を選択し、旅程を整理し、旅行の準備をし、実用的なニーズに合わせて計画を調整する方法を学びま,"Create more detailed and flexible travel plans by comparing destinations, managing budgets, selecting transportation and accommodation, organizing itineraries, and preparing for practical needs.",目的地を比較し、予算を管理し、交通機関と宿泊施設を選択し、旅程を整理し、実用的なニーズに備えて、より詳細で柔軟な旅行計画を作成します。,474,474,474,474,NULL,NULL
71,18,Advanced,アドバンスド,"Develop advanced Japanese communication skills through more detailed conversations, stronger grammar, broader vocabulary, listening practice, and appropriate expressions for different social situations.",より詳細な会話、より強い文法、より広い語彙、リスニングの練習、さまざまな社会的状況に応じた適切な表現を通じて、高度な日本語コミュニケーションスキルを開発します。,"Explore advanced travel planning through detailed itineraries, budget management, destination research, transportation coordination, accommodation planning, scheduling, and contingency preparation.",詳細な旅程、予算管理、目的地の調査、交通機関の調整、宿泊施設の計画、スケジューリング、および緊急時の準備を通じて、高度な旅行計画を探ります。,"Manage complex travel planning by creating detailed itineraries, coordinating transportation and accommodation, managing budgets, researching destinations, and preparing alternative arrangements.",詳細な旅程を作成し、交通機関と宿泊施設を調整し、予算を管理し、目的地を調査し、代替手配を準備することにより、複雑な旅行計画を管理します。,798,798,798,798,NULL,NULL
72,18,Expert,専門家,"Develop an independent Japanese communication approach by combining advanced vocabulary, grammar, listening, speaking, cultural awareness, and adaptable conversation skills.",高度な語彙、文法、リスニング、スピーキング、文化的意識、適応可能な会話スキルを組み合わせて、独立した日本語のコミュニケーショ,"Develop an independent travel planning approach by combining research, budgeting, scheduling, transportation, accommodation, preparation, and flexible decision-making for different destinations and travel situations.",研究、予算編成、スケジューリング、輸送、宿泊施設、準備、および異なる目的地や旅行の状況のための柔軟な意思決定を組み合わせることにより、独立した旅行計画のアプローチを開発します。,"Independently organize complete travel plans by combining research, budgeting, scheduling, transportation, accommodation, preparation, and flexible decision-making.",研究、予算編成、スケジューリング、輸送、宿泊施設、準備、柔軟な意思決定を組み合わせることにより、完全な旅行計画を独立して整理します。,1076,1076,1076,1076,NULL,NULL
73,19,Beginner,ビギナー,"Build a strong foundation in Korean by learning essential vocabulary, pronunciation, greetings, basic grammar, sentence structures, and commonly used everyday expressions.",基本的な語彙、発音、挨拶、基本的な文法、文構造、一般的に使用される日常の表現を学ぶことによって、韓国語の強力な基盤を構築します。,"Understand essential productivity concepts such as task organization, goal setting, prioritization, scheduling, planning, routines, and managing everyday responsibilities.",タスクの編成、目標設定、優先順位付け、スケジューリング、計画、ルーチン、日常の責任の管理など、本質的な生産性の概念を理解します。,"Organize everyday responsibilities using basic productivity techniques such as task planning, prioritization, goal setting, scheduling, and simple routines.",タスク計画、優先順位付け、目標設定、スケジューリング、簡単なルーチンなどの基本的な生産性技術を使用して、日常の責任を整理します。,159,159,159,159,NULL,NULL
74,19,Intermediate,中級,"Improve Korean communication through expanded vocabulary, stronger grammar, pronunciation practice, listening activities, and longer conversations covering different everyday situations.",語彙の拡大、文法の強化、発音練習、リスニング活動、さまざまな日常生活をカバーする長い会話を通じて、韓国語のコミュニケーションを向上させます。,"Learn stronger productivity techniques through prioritization, scheduling, goal setting, task planning, routines, and practical workflow methods for managing multiple responsibilities.",優先順位付け、スケジューリング、目標設定、タスク計画、ルーチン、および複数の責任を管理するための実用的なワークフロー方法を通じて、より強力な生産性,"Improve productivity by managing priorities, creating realistic schedules, setting goals, organizing tasks, building routines, and using practical workflow techniques.",優先順位の管理、現実的なスケジュールの作成、目標の設定、タスクの整理、ルーチンの構築、実用的なワークフロー技術の使用により、生産性を向上させます。,412,412,412,412,NULL,NULL
75,19,Advanced,アドバンスド,"Develop advanced Korean language skills through more complex grammar, detailed vocabulary, natural expressions, listening practice, and confident communication across different contexts.",より複雑な文法、詳細な語彙、自然な表現、リスニング練習、および異なるコンテキスト間で自信を持ってコミュニケーションを通じて、高度な韓国語,"Explore advanced productivity approaches involving structured planning, priority management, goal tracking, workflow organization, routines, and strategies for handling competing responsibilities.",構造化計画、優先度管理、目標追跡、ワークフロー組織、ルーチン、および競合する責任を処理するための戦略を含む高度な生産性アプローチを探ります。,"Apply advanced productivity methods by managing competing priorities, tracking goals, refining workflows, organizing routines, and adjusting plans when circumstances change.",競合する優先順位の管理、目標の追跡、ワークフローの精緻化、ルーチンの整理、状況が変化したときの計画の調整によって、高度な生産性方法を適用します。,719,719,719,719,NULL,NULL
76,19,Expert,専門家,"Develop an independent Korean communication style by combining advanced grammar, vocabulary, pronunciation, listening, speaking, and adaptable conversation skills.",高度な文法、語彙、発音、リスニング、スピーキング、適応可能な会話スキルを組み合わせることにより、独立した韓国のコミュ,"Develop an independent productivity system by combining planning, prioritization, goal setting, routines, organization, and flexible time-management techniques for personal and professional needs.",個人的な、専門の必要性のための計画、優先順位付け、目的の設定、ルーチン、構成および適用範囲が広い時間管理の技術の結合によって独立した生産性シ,"Develop an independent productivity system by combining planning, prioritization, goal setting, routines, organization, and flexible time-management strategies.",計画、優先順位付け、目標設定、ルーチン、組織、および柔軟な時間管理戦略を組み合わせることにより、独立した生産性システムを開発します。,987,987,987,987,NULL,NULL
77,20,Beginner,ビギナー,"Build practical Thai language skills by learning essential vocabulary, pronunciation, greetings, useful phrases, and simple sentence patterns for everyday communication.",日常のコミュニケーションのための本質的な語彙、発音、挨拶、有用なフレーズ、および簡単な文のパターンを学習することにより、実用的なタイ語のスキル,"Understand simple mindfulness and wellness practices focused on awareness, relaxation, attention, balanced routines, reflection, and creating positive everyday habits.",意識、弛緩、注意、釣り合ったルーチン、反射、および肯定的な毎日の習慣の作成に焦点を合わせる簡単なマインドフルネスおよび健康練習を理解しなさい。,"Practice simple mindfulness and wellness techniques that support awareness, relaxation, focus, balanced routines, and positive everyday habits.",意識、弛緩、焦点、釣り合ったルーチンおよび肯定的な毎日の習慣を支える簡単なマインドフルネスおよび健康技術を練習しなさい。,264,264,264,264,NULL,NULL
78,20,Intermediate,中級,"Improve Thai communication through expanded vocabulary, clearer pronunciation, stronger sentence structures, listening practice, and practical conversations for common situations.",拡大語彙、明確な発音、強力な文構造、リスニング練習、一般的な状況のための実用的な会話を通じてタイのコミュニケーションを向上させます。,"Learn stronger wellness practices through mindfulness exercises, self-awareness, relaxation techniques, focused attention, healthy routines, and practical approaches to maintaining balance.",マインドフルネスエクササイズ、自己認識、リラクゼーションテクニック、集中的な注意、健康的なルーチン、バランスを維持するための実践的なアプローチ,"Build stronger wellness routines by practicing mindfulness, self-awareness, relaxation, focused attention, healthy routines, and practical approaches to maintaining balance.",マインドフルネス、自己認識、リラクゼーション、集中的な注意、健康的なルーチン、およびバランスを維持するための実用的なアプローチを練習すること,451,451,451,451,NULL,NULL
79,20,Advanced,アドバンスド,"Develop advanced Thai language skills through broader vocabulary, more complex sentence structures, natural expressions, listening skills, and confident communication in varied situations.",幅広い語彙、より複雑な文構造、自然な表現、リスニングスキル、様々な状況で自信を持ってコミュニケーションを通じて、高度なタイ語スキルを開発,"Explore advanced mindfulness and wellness practices through deeper self-awareness, reflection, relaxation, attention, routine building, and thoughtful approaches to everyday challenges.",より深い自己認識、反射、リラクゼーション、注意、ルーチンの構築、および日常の課題への思慮深いアプローチを通じて、高度なマインドフルネスとウェルネス,"Apply advanced mindfulness and wellness practices through deeper self-awareness, reflection, relaxation, attention, routine building, and thoughtful approaches to everyday challenges.",より深い自己認識、反射、弛緩、注意、定期的な建物および毎日の挑戦への思慮深いアプローチによって高度のマインドフルネスおよび健康練習を適用し,653,653,653,653,NULL,NULL
80,20,Expert,専門家,"Develop an independent Thai communication approach by combining advanced vocabulary, pronunciation, grammar, listening, speaking, and adaptable everyday conversation skills.",高度な語彙、発音、文法、リスニング、スピーキング、および適応可能な日常会話のスキルを組み合わせることにより、独立したタイのコミュ,"Develop an independent approach to everyday wellness by combining mindfulness, self-awareness, relaxation, focused attention, balanced routines, and practical habits for a more intentional lifestyle.",マインドフルネス、自己認識、リラクゼーション、集中的な注意、バランスの取れたルーチン、より意図的なライフスタイルのための実用的な習慣を組み合わせることによって、毎日のウェルネスへの独立したアプローチを開発します。,"Develop an independent approach to everyday wellness by combining mindfulness, self-awareness, relaxation, focused attention, balanced routines, and practical habits.",マインドフルネス、自己認識、リラクゼーション、集中的な注意、バランスの取れたルーチン、および実用的な習慣を組み合わせることにより、日常のウェルネスへの独立したアプローチを開発します。,1055,1055,1055,1055,NULL,NULL
81,21,Beginner,ビギナー,"Build practical business English skills by learning workplace vocabulary, professional expressions, emails, meetings, presentations, and clear communication for common work situations.",職場の語彙、専門的な表現、電子メール、会議、プレゼンテーション、一般的な仕事の状況のための明確なコミュニケーションを学ぶことによって、実用的なビ,"Learn the fundamentals of English conversation by practicing useful vocabulary, common expressions, sentence patterns, pronunciation, listening, and simple communication for everyday situations.",日常の場面で役立つ語彙、一般的な表現、文のパターン、発音、リスニング、簡単なコミュニケーションを練習することによって、英会話の基礎を学びます。,"Learn the fundamentals of English conversation by practicing useful vocabulary, common expressions, sentence patterns, pronunciation, listening, and simple communication for everyday situations.",日常の場面で役立つ語彙、一般的な表現、文のパターン、発音、リスニング、簡単なコミュニケーションを練習することによって、英会話の基礎を学びます。,208,208,208,208,NULL,NULL
82,21,Intermediate,中級,"Improve professional English communication by practicing workplace conversations, business vocabulary, email writing, meetings, presentations, and appropriate language for different professional situations.",職場での会話、ビジネス語彙、電子メールの書き込み、会議、プレゼンテーション、およびさまざまな専門的な状況のための適切な言語を練習することによ,"Strengthen English communication through longer conversations, broader vocabulary, clearer pronunciation, improved listening, natural expressions, and practical responses across different everyday situations.",より長い会話、より広い語彙、より明確な発音、改善されたリスニング、自然な表現、さまざまな日常の状況にわたる実践的な応答を通じて、英語のコミニュケーションを強化します。,"Strengthen English communication through longer conversations, broader vocabulary, clearer pronunciation, improved listening, natural expressions, and practical responses across different everyday situations.",より長い会話、より広い語彙、より明確な発音、改善されたリスニング、自然な表現、さまざまな日常の状況にわたる実践的な応答を通じて、英語のコミニュケーションを強化します。,385,385,385,385,NULL,NULL
83,21,Advanced,アドバンスド,"Develop advanced business English skills through complex workplace discussions, professional writing, presentations, negotiations, meetings, and adaptable communication across different business situations.",複雑な職場でのディスカッション、プロのライティング、プレゼンテーション、交渉、ミーティング、さまざまなビジネス状況にわたる適応可能なコミュ,"Develop advanced English communication skills through complex conversations, detailed vocabulary, stronger listening, natural expressions, and confident communication across social, travel, study, and workplace situations.",複雑な会話、詳細な語彙、より強いリスニング、自然な表現、社会、旅行、勉強、職場の状況にわたって自信を持ってコミュニケーションを通じて、高度な英語,"Develop advanced English communication skills through complex conversations, detailed vocabulary, stronger listening, natural expressions, and confident communication across social, travel, study, and workplace situations.",複雑な会話、詳細な語彙、より強いリスニング、自然な表現、社会、旅行、勉強、職場の状況にわたって自信を持ってコミュニケーションを通じて、高度な英語,731,731,731,731,NULL,NULL
84,21,Expert,専門家,"Develop an independent professional communication style by combining advanced vocabulary, workplace writing, presentations, meetings, professional conversations, and effective communication strategies.",高度な語彙、職場の執筆、プレゼンテーション、会議、専門的な会話、効果的なコミュニケーション戦略を組み合わせることにより、独立したプロのコミュ,"Build an independent English communication style by combining advanced speaking, listening, vocabulary, pronunciation, conversation structure, and adaptable communication skills for different situations.",高度なスピーキング、リスニング、語彙、発音、会話構造、さまざまな状況に適応可能なコミュニケーションスキルを組み合わせることにより、独立した英語,"Build an independent English communication style by combining advanced speaking, listening, vocabulary, pronunciation, conversation structure, and adaptable communication skills for different situations.",高度なスピーキング、リスニング、語彙、発音、会話構造、さまざまな状況に適応可能なコミュニケーションスキルを組み合わせることにより、独立した英語,1009,1009,1009,1009,NULL,NULL
85,22,Beginner,ビギナー,"Learn the fundamentals of digital marketing by understanding audiences, content, social media, search, online campaigns, basic analytics, and essential marketing concepts.",オーディエンス、コンテンツ、ソーシャルメディア、検索、オンラインキャンペーン、基本的な分析、および本質的なマーケティングの概念を理解することによ,"Learn practical Japanese for everyday situations by studying useful vocabulary, greetings, common expressions, sentence patterns, numbers, directions, and simple conversations.",便利な語彙、挨拶、一般的な表現、文のパターン、数字、方向、簡単な会話を勉強することによって、日常の状況のための実用的な日本語を学びます。,"Learn practical Japanese for everyday situations by studying useful vocabulary, greetings, common expressions, sentence patterns, numbers, directions, and simple conversations.",便利な語彙、挨拶、一般的な表現、文のパターン、数字、方向、簡単な会話を勉強することによって、日常の状況のための実用的な日本語を学びます。,283,283,283,283,NULL,NULL
86,22,Intermediate,中級,"Strengthen digital marketing skills by developing content ideas, understanding target audiences, planning campaigns, using different digital channels, and reviewing basic campaign performance.",コンテンツのアイデアの開発、ターゲットオーディエンスの理解、キャンペーンの計画、さまざまなデジタルチャネルの使用、基本的なキャンペー,"Improve Japanese communication through expanded vocabulary, stronger grammar patterns, listening practice, natural expressions, and longer conversations for different everyday situations.",語彙の拡大、文法パターンの強化、リスニング練習、自然な表現、さまざまな日常の状況のための長い会話を通じて、日本語のコミュニケーションを向上させ,"Improve Japanese communication through expanded vocabulary, stronger grammar patterns, listening practice, natural expressions, and longer conversations for different everyday situations.",語彙の拡大、文法パターンの強化、リスニング練習、自然な表現、さまざまな日常の状況のための長い会話を通じて、日本語のコミュニケーションを向上させ,468,468,468,468,NULL,NULL
87,22,Advanced,アドバンスド,"Develop advanced digital marketing skills through audience analysis, content strategy, campaign planning, channel selection, performance evaluation, and more structured marketing decisions.",オーディエンス分析、コンテンツ戦略、キャンペーン計画、チャネル選択、パフォーマンス評価、およびより構造化されたマーケティング意思決定を通じて、高度なデジタルマーケティングスキルを開発します。,"Develop advanced Japanese communication skills through more complex grammar, broader vocabulary, detailed conversations, listening practice, and appropriate expressions for different social and everyday contexts.",より複雑な文法、より広い語彙、詳細な会話、リスニング練習、さまざまな社会的および日常的な文脈のための適切な表現を通じて、高度な日本語のコミュ,"Develop advanced Japanese communication skills through more complex grammar, broader vocabulary, detailed conversations, listening practice, and appropriate expressions for different social and everyday contexts.",より複雑な文法、より広い語彙、詳細な会話、リスニング練習、さまざまな社会的および日常的な文脈のための適切な表現を通じて、高度な日本語のコミュ,776,776,776,776,NULL,NULL
88,22,Expert,専門家,"Build an independent digital marketing approach by combining audience research, strategic planning, content development, campaign management, performance analysis, and adaptable digital strategies.",オーディエンスリサーチ、戦略計画、コンテンツ開発、キャンペーン管理、パフォーマンス分析、適応可能なデジタル戦略を組み合わせて、独立したデジタルマーケティングアプローチを構築します。,"Build an independent Japanese communication approach by combining advanced vocabulary, grammar, listening, speaking, cultural awareness, and adaptable conversation skills.",高度な語彙、文法、リスニング、スピーキング、文化的意識、適応可能な会話スキルを組み合わせることにより、独立した日本のコミュ,"Build an independent Japanese communication approach by combining advanced vocabulary, grammar, listening, speaking, cultural awareness, and adaptable conversation skills.",高度な語彙、文法、リスニング、スピーキング、文化的意識、適応可能な会話スキルを組み合わせることにより、独立した日本のコミュ,1091,1091,1091,1091,NULL,NULL
89,23,Beginner,ビギナー,"Learn basic coding concepts such as variables, conditions, loops, functions, logical thinking, and simple problem-solving through practical programming exercises.",変数、条件、ループ、関数、論理的思考、単純な問題解決などの基本的なコーディングの概念を実践的なプログラミング演習を通して学びます。,"Learn the foundations of Korean through essential vocabulary, pronunciation, greetings, basic grammar, sentence structures, and commonly used everyday expressions.",基本的な語彙、発音、挨拶、基本的な文法、文構造、一般的に使用される日常の表現を通して韓国語の基礎を学びます。,"Learn the foundations of Korean through essential vocabulary, pronunciation, greetings, basic grammar, sentence structures, and commonly used everyday expressions.",基本的な語彙、発音、挨拶、基本的な文法、文構造、一般的に使用される日常の表現を通して韓国語の基礎を学びます。,176,176,176,176,NULL,NULL
90,23,Intermediate,中級,"Strengthen programming skills by working with structured code, debugging common issues, organizing programs, and applying coding concepts to practical problems.",構造化コードの操作、一般的な問題のデバッグ、プログラムの整理、実用的な問題へのコーディングの概念の適用により、プログラミングスキルを強化します。,"Strengthen Korean communication through expanded vocabulary, improved grammar, pronunciation practice, listening activities, and longer conversations covering different everyday situations.",語彙の拡大、文法の改善、発音練習、リスニング活動、さまざまな日常の状況をカバーする長い会話を通じて、韓国のコミュニケーションを強化します。,"Strengthen Korean communication through expanded vocabulary, improved grammar, pronunciation practice, listening activities, and longer conversations covering different everyday situations.",語彙の拡大、文法の改善、発音練習、リスニング活動、さまざまな日常の状況をカバーする長い会話を通じて、韓国のコミュニケーションを強化します。,399,399,399,399,NULL,NULL
91,23,Advanced,アドバンスド,"Develop advanced programming abilities by combining multiple concepts, improving code structure, solving more complex problems, debugging efficiently, and creating practical programs.",複数の概念を組み合わせ、コード構造を改善し、より複雑な問題を解決し、効率的にデバッグし、実用的なプログラムを作成することによ,"Develop advanced Korean skills through more complex grammar, broader vocabulary, natural expressions, stronger listening, and confident communication across different everyday contexts.",より複雑な文法、より広い語彙、自然な表現、より強いリスニング、異なる日常の文脈にわたって自信を持ってコミュニケーションを通じて、高度な韓国のスキルを開発します。,"Develop advanced Korean skills through more complex grammar, broader vocabulary, natural expressions, stronger listening, and confident communication across different everyday contexts.",より複雑な文法、より広い語彙、自然な表現、より強いリスニング、異なる日常の文脈にわたって自信を持ってコミュニケーションを通じて、高度な韓国のスキルを開発します。,692,692,692,692,NULL,NULL
92,23,Expert,専門家,"Build an independent coding approach by designing structured solutions, improving code quality, debugging effectively, and applying programming knowledge to larger practical projects.",構造化されたソリューションを設計し、コード品質を改善し、効果的にデバッグし、より大きな実用的なプロジェクトにプログラミングナレッジを適用することにより、独立したコーディングアプローチを構築します。,"Build an independent Korean communication style by combining advanced grammar, vocabulary, pronunciation, listening, speaking, and adaptable conversation skills.",高度な文法、語彙、発音、リスニング、スピーキング、適応可能な会話スキルを組み合わせることにより、独立した韓国のコミュ,"Build an independent Korean communication style by combining advanced grammar, vocabulary, pronunciation, listening, speaking, and adaptable conversation skills.",高度な文法、語彙、発音、リスニング、スピーキング、適応可能な会話スキルを組み合わせることにより、独立した韓国のコミュ,1021,1021,1021,1021,NULL,NULL
93,24,Beginner,ビギナー,"Learn practical ways to use AI tools for writing, brainstorming, research, summarizing information, organization, productivity, and common everyday work tasks.",執筆、ブレーンストーミング、研究、情報の要約、組織、生産性、一般的な日常業務のためのAIツールを使用する実用的な方法を学びます。,"Learn practical Thai language skills through essential vocabulary, pronunciation, greetings, useful phrases, and simple sentence patterns for everyday communication.",日常のコミュニケーションのための本質的な語彙、発音、挨拶、有用なフレーズ、簡単な文のパターンを通じて実用的なタイ語のスキルを学びます。,"Learn practical Thai language skills through essential vocabulary, pronunciation, greetings, useful phrases, and simple sentence patterns for everyday communication.",日常のコミュニケーションのための本質的な語彙、発音、挨拶、有用なフレーズ、簡単な文のパターンを通じて実用的なタイ語のスキルを学びます。,251,251,251,251,NULL,NULL
94,24,Intermediate,中級,"Improve AI tool usage by creating clearer instructions, refining results, organizing workflows, and applying AI effectively to different study and workplace situations.",より明確な指示を作成し、結果を洗練し、ワークフローを整理し、さまざまな研究や職場の状況にAIを効果的に適用することで、AIツールの使用を改善します。,"Improve Thai communication through expanded vocabulary, clearer pronunciation, stronger sentence structures, listening practice, and practical conversations for common situations.",拡大語彙、明確な発音、強力な文構造、リスニング練習、一般的な状況のための実用的な会話を通じてタイのコミュニケーションを向上させます。,"Improve Thai communication through expanded vocabulary, clearer pronunciation, stronger sentence structures, listening practice, and practical conversations for common situations.",拡大語彙、明確な発音、強力な文構造、リスニング練習、一般的な状況のための実用的な会話を通じてタイのコミュニケーションを向上させます。,484,484,484,484,NULL,NULL
95,24,Advanced,アドバンスド,"Develop advanced AI workflow skills by combining multiple tools and techniques, improving instructions, reviewing results carefully, and applying AI to more complex professional tasks.",複数のツールやテクニックを組み合わせ、指示を改善し、結果を慎重に見直し、より複雑な専門的なタスクにAIを適用することにより、高度なAIワークフ,"Develop advanced Thai language skills through broader vocabulary, more complex sentence structures, natural expressions, listening skills, and confident communication across varied situations.",幅広い語彙、より複雑な文構造、自然な表現、リスニングスキル、様々な状況にわたって自信を持ってコミュニケーションを通じて、高度なタイ語スキ,"Develop advanced Thai language skills through broader vocabulary, more complex sentence structures, natural expressions, listening skills, and confident communication across varied situations.",幅広い語彙、より複雑な文構造、自然な表現、リスニングスキル、様々な状況にわたって自信を持ってコミュニケーションを通じて、高度なタイ語スキ,758,758,758,758,NULL,NULL
96,24,Expert,専門家,"Build an effective and adaptable AI workflow by selecting suitable tools, creating structured instructions, reviewing results critically, and integrating AI responsibly into everyday work.",適切なツールを選択し、構造化された指示を作成し、結果を批判的にレビューし、日常の仕事に責任を持ってAIを統合することで、効果的で適応可能なAIワークフローを構築します。,"Build an independent Thai communication approach by combining advanced vocabulary, pronunciation, grammar, listening, speaking, and adaptable everyday conversation skills.",高度な語彙、発音、文法、リスニング、スピーキング、および適応可能な日常会話のスキルを組み合わせることにより、独立したタイのコミュ,"Build an independent Thai communication approach by combining advanced vocabulary, pronunciation, grammar, listening, speaking, and adaptable everyday conversation skills.",高度な語彙、発音、文法、リスニング、スピーキング、および適応可能な日常会話のスキルを組み合わせることにより、独立したタイのコミュ,974,974,974,974,NULL,NULL
97,25,Beginner,ビギナー,"Learn essential data skills by understanding how to organize information, read tables, identify patterns, compare values, and communicate simple findings clearly.",情報の整理、表の読み取り、パターンの識別、値の比較、簡単な調査結果の明確な伝達方法を理解することで、重要なデータスキルを学びます。,"Learn essential business English through workplace vocabulary, professional expressions, email communication, meetings, presentations, and clear communication for common professional situations.",職場の語彙、専門的な表現、電子メールコミュニケーション、会議、プレゼンテーション、一般的な専門的な状況のための明確なコミュニケーシ,"Learn essential business English through workplace vocabulary, professional expressions, email communication, meetings, presentations, and clear communication for common professional situations.",職場の語彙、専門的な表現、電子メールコミュニケーション、会議、プレゼンテーション、一般的な専門的な状況のための明確なコミュニケーシ,229,229,229,229,NULL,NULL
98,25,Intermediate,中級,"Strengthen data skills by practicing data organization, basic analysis, simple calculations, visual presentation, and interpretation of information from different sources.",データ編成、基本的な分析、簡単な計算、視覚的なプレゼンテーション、さまざまなソースからの情報の解釈を実践することにより、データスキルを強化します。,"Strengthen professional English through workplace conversations, business vocabulary, email writing, meetings, presentations, and appropriate communication for different professional situations.",職場での会話、ビジネス語彙、電子メールの書き込み、会議、プレゼンテーション、およびさまざまな専門的な状況のための適切なコミュ,"Strengthen professional English through workplace conversations, business vocabulary, email writing, meetings, presentations, and appropriate communication for different professional situations.",職場での会話、ビジネス語彙、電子メールの書き込み、会議、プレゼンテーション、およびさまざまな専門的な状況のための適切なコミュ,433,433,433,433,NULL,NULL
99,25,Advanced,アドバンスド,"Develop advanced data skills by analyzing larger sets of information, identifying meaningful patterns, comparing results, and presenting findings clearly and accurately.",より多くの情報を分析し、意味のあるパターンを特定し、結果を比較し、結果を明確かつ正確に提示することにより、高度なデータスキルを開発します。,"Develop advanced business English skills through complex workplace discussions, professional writing, presentations, meetings, negotiations, and adaptable communication across different business situations.",複雑な職場でのディスカッション、プロのライティング、プレゼンテーション、ミーティング、交渉、さまざまなビジネス状況にわたる適応可能なコミュ,"Develop advanced business English skills through complex workplace discussions, professional writing, presentations, meetings, negotiations, and adaptable communication across different business situations.",複雑な職場でのディスカッション、プロのライティング、プレゼンテーション、ミーティング、交渉、さまざまなビジネス状況にわたる適応可能なコミュ,704,704,704,704,NULL,NULL
100,25,Expert,専門家,"Build an independent data-analysis approach by combining organization, interpretation, visualization, critical thinking, and clear communication of findings for practical situations.",組織、解釈、視覚化、批判的思考、および実用的な状況のための調査結果の明確なコミュニケーションを組み合わせることにより、独立したデータ分析ア,"Build an independent professional communication style by combining advanced vocabulary, workplace writing, presentations, meetings, professional conversations, and effective communication strategies.",高度な語彙、職場の執筆、プレゼンテーション、会議、専門的な会話、効果的なコミュニケーション戦略を組み合わせることにより、独立したプロのコミュ,"Build an independent professional communication style by combining advanced vocabulary, workplace writing, presentations, meetings, professional conversations, and effective communication strategies.",高度な語彙、職場の執筆、プレゼンテーション、会議、専門的な会話、効果的なコミュニケーション戦略を組み合わせることにより、独立したプロのコミュ,1069,1069,1069,1069,NULL,NULL
